"period","entity_type","league_canonical","entity_name","metric","value","short_level","long_level","normalized_index","momentum_percent","trend_per_week","volatility_percent","regime","observations"
2026-01-26,"team","LFL","Lausanne-Sport Esports","rating_attack_league",95.535328,98.214131,99.313127,98.893403,-1.106597,,0,"insufficient",2
2026-01-26,"team","LFL","Lausanne-Sport Esports","rating_defense_global",95.052475,100.163003,102.25963,97.949702,-2.050298,,0,"insufficient",2
2026-01-26,"team","LFL","Lausanne-Sport Esports","rating_defense_league",94.387784,97.755113,99.136582,98.6065,-1.3935,,0,"insufficient",2
2026-01-26,"team","LFL","Lausanne-Sport Esports","snowball_index_league",100,100,100,100,0,,0,"insufficient",2
2023-07-24,"team","LFL","LDLC OL","aggression_ahead_league",98.316137,97.475069,97.130771,100.354469,0.354469,0.08926,0.676266,"balanced",42
2023-07-24,"team","LFL","LDLC OL","aggression_behind_league",99.887362,99.920831,100.12088,99.800193,-0.199807,0.027596,0.877675,"balanced",42
2023-07-24,"team","LFL","LDLC OL","combined_kills_per_minute",0.922278,0.903852,0.840596,107.525229,7.525229,4.918487,27.072173,"hot_accelerating",42
2023-07-24,"team","LFL","LDLC OL","deaths_per_minute",0.619571,0.567725,0.470981,120.541009,20.541009,7.955073,18.41876,"hot_accelerating",42
2023-07-24,"team","LFL","LDLC OL","game_length_minutes",29.891667,33.194918,33.157214,100.113711,0.113711,0.539787,20.616573,"hot_accelerating",42
2023-07-24,"team","LFL","LDLC OL","kills_per_minute",0.302708,0.336128,0.369615,90.939916,-9.060084,1.049127,44.388152,"cold_recovering",42
2023-07-24,"team","LFL","LDLC OL","rating_attack_global",96.67666,97.041856,98.595672,98.424052,-1.575948,-0.007175,1.999061,"cold_deteriorating",42
2023-07-24,"team","LFL","LDLC OL","rating_attack_league",95.390476,97.105043,99.888496,97.21344,-2.78656,-0.640981,1.852564,"cold_deteriorating",42
2023-07-24,"team","LFL","LDLC OL","rating_defense_global",97.7437,101.199464,104.485299,96.855218,-3.144782,-1.201841,1.741163,"cold_deteriorating",42
2023-07-24,"team","LFL","LDLC OL","rating_defense_league",97.870228,100.784127,103.987976,96.919019,-3.080981,-0.848241,1.252224,"cold_deteriorating",42
2023-07-24,"team","LFL","LDLC OL","snowball_index_league",101.421661,101.728744,102.168332,99.569742,-0.430258,-0.15215,0.343669,"balanced",42
2026-02-16,"team","LFL","Lille Esport","aggression_ahead_league",101.539168,100.823025,100.901162,99.922561,-0.077439,-0.005398,1.27878,"balanced",6
2026-02-16,"team","LFL","Lille Esport","aggression_behind_league",103.976461,102.858246,103.953967,98.945955,-1.054045,-0.031001,3.362941,"cold_deteriorating",6
2026-02-16,"team","LFL","Lille Esport","combined_kills_per_minute",1.290091,1.153666,1.174257,98.246435,-1.753565,-0.124087,17.320553,"cold_deteriorating",6
2026-02-16,"team","LFL","Lille Esport","deaths_per_minute",0.833252,0.728996,0.744404,97.930187,-2.069813,-0.217658,45.232951,"cold_deteriorating",6
2026-02-16,"team","LFL","Lille Esport","game_length_minutes",25.55,30.01211,31.730911,94.583197,-5.416803,0.02641,11.950895,"cold_recovering",6
2026-02-16,"team","LFL","Lille Esport","kills_per_minute",0.456839,0.42467,0.429853,98.794103,-1.205897,0.037955,52.014355,"cold_recovering",6
2026-02-16,"team","LFL","Lille Esport","rating_attack_global",100.963405,102.255391,102.494397,99.766811,-0.233189,-0.009116,3.884364,"balanced",6
2026-02-16,"team","LFL","Lille Esport","rating_attack_league",96.176479,98.915823,100.027585,98.888545,-1.111455,-0.002663,2.784225,"cold_deteriorating",6
2026-02-16,"team","LFL","Lille Esport","rating_defense_global",86.725551,91.841245,92.136589,99.679451,-0.320549,0.049756,7.903784,"balanced",6
2026-02-16,"team","LFL","Lille Esport","rating_defense_league",88.983035,93.911949,93.41485,100.532141,0.532141,0.050677,6.982874,"hot_accelerating",6
2026-02-16,"team","LFL","Lille Esport","snowball_index_league",98.485295,98.349212,98.868916,99.47435,-0.52565,-0.009345,1.891622,"cold_deteriorating",6
2022-09-19,"team","LFL","Mirage Elyandra","aggression_ahead_league",93.902665,94.372539,95.257212,99.071279,-0.928721,-0.086354,1.659399,"cold_deteriorating",20
2022-09-19,"team","LFL","Mirage Elyandra","aggression_behind_league",97.678649,97.522749,97.140614,100.393383,0.393383,0.126456,0.985671,"balanced",20
2022-09-19,"team","LFL","Mirage Elyandra","combined_kills_per_minute",0.562887,0.633415,0.67914,93.267175,-6.732825,-0.588221,37.845641,"cold_deteriorating",20
2022-09-19,"team","LFL","Mirage Elyandra","deaths_per_minute",0.212594,0.289323,0.367215,78.78838,-21.21162,-3.513845,38.841265,"cold_deteriorating",20
2022-09-19,"team","LFL","Mirage Elyandra","game_length_minutes",29.308333,33.819748,34.604207,97.733052,-2.266948,0.322724,18.02135,"cold_recovering",20
2022-09-19,"team","LFL","Mirage Elyandra","kills_per_minute",0.350293,0.344092,0.311925,110.312391,10.312391,2.85598,84.252858,"hot_accelerating",20
2022-09-19,"team","LFL","Mirage Elyandra","rating_attack_global",95.592006,93.063169,91.730083,101.453271,1.453271,0.40958,2.925979,"hot_accelerating",20
2022-09-19,"team","LFL","Mirage Elyandra","rating_attack_league",90.689413,88.142257,88.535837,99.555457,-0.444543,-0.026278,3.289833,"balanced",20
2022-09-19,"team","LFL","Mirage Elyandra","rating_defense_global",98.856424,96.558982,98.094117,98.435039,-1.564961,-0.530098,3.203619,"cold_deteriorating",20
2022-09-19,"team","LFL","Mirage Elyandra","rating_defense_league",103.098575,99.8295,99.389367,100.442837,0.442837,-0.084822,2.818575,"balanced",20
2022-09-19,"team","LFL","Mirage Elyandra","snowball_index_league",99.575967,99.483408,99.219296,100.26619,0.26619,0.02709,0.513425,"balanced",20
2022-08-01,"team","LFL","Misfits Premier","aggression_ahead_league",103.866902,103.039389,102.421466,100.603315,0.603315,0.210942,1.542194,"hot_accelerating",20
2022-08-01,"team","LFL","Misfits Premier","aggression_behind_league",97.404279,97.827599,98.383423,99.435043,-0.564957,-0.061725,0.943882,"cold_deteriorating",20
2022-08-01,"team","LFL","Misfits Premier","combined_kills_per_minute",1.11408,0.955152,0.866986,110.169251,10.169251,3.431182,23.491303,"hot_accelerating",20
2022-08-01,"team","LFL","Misfits Premier","deaths_per_minute",0.872527,0.593931,0.480694,123.55708,23.55708,3.184116,47.283388,"hot_accelerating",20
2022-08-01,"team","LFL","Misfits Premier","game_length_minutes",28.022222,32.347998,32.952827,98.164562,-1.835438,0.956106,18.540262,"cold_recovering",20
2022-08-01,"team","LFL","Misfits Premier","kills_per_minute",0.241553,0.361221,0.386292,93.509732,-6.490268,3.738627,77.91688,"cold_recovering",20
2022-08-01,"team","LFL","Misfits Premier","rating_attack_global",104.432508,102.828821,101.129943,101.679896,1.679896,1.249367,2.899925,"hot_accelerating",20
2022-08-01,"team","LFL","Misfits Premier","rating_attack_league",101.569262,100.546344,100.014295,100.531973,0.531973,0.573491,2.430905,"hot_accelerating",20
2022-08-01,"team","LFL","Misfits Premier","rating_defense_global",96.696904,97.142659,98.111743,99.012265,-0.987735,-0.547999,1.311652,"cold_deteriorating",20
2022-08-01,"team","LFL","Misfits Premier","rating_defense_league",99.724661,99.323879,98.858628,100.470622,0.470622,0.361204,1.052787,"hot_accelerating",20
2022-08-01,"team","LFL","Misfits Premier","snowball_index_league",101.405507,100.805718,99.880229,100.926599,0.926599,0.324372,0.579354,"hot_accelerating",20
2026-01-26,"team","LFL","Project Conquerors","aggression_ahead_league",99.196153,99.678461,99.876331,99.801885,-0.198115,-0.009386,0.570702,"balanced",3
2026-01-26,"team","LFL","Project Conquerors","aggression_behind_league",100.920281,100.771615,100.360444,100.409694,0.409694,0.039021,1.710132,"balanced",3
2026-01-26,"team","LFL","Project Conquerors","combined_kills_per_minute",0.787265,0.952666,1.100773,86.545173,-13.454827,-1.047193,23.028127,"cold_deteriorating",3
2026-01-26,"team","LFL","Project Conquerors","deaths_per_minute",0.510591,0.680649,0.789814,86.178437,-13.821563,-0.935174,2.973023,"cold_deteriorating",3
2026-01-26,"team","LFL","Project Conquerors","game_length_minutes",34.308333,30.155333,28.776693,104.790823,4.790823,0.163463,22.449029,"hot_accelerating",3
2026-01-26,"team","LFL","Project Conquerors","kills_per_minute",0.276673,0.272017,0.31096,87.476654,-12.523346,-1.331714,101.514895,"cold_deteriorating",3
2026-01-26,"team","LFL","Project Conquerors","rating_attack_global",96.191745,97.079635,96.994162,100.088122,0.088122,0.030236,3.571121,"balanced",3
2026-01-26,"team","LFL","Project Conquerors","rating_attack_league",95.064402,97.782088,99.108507,98.661649,-1.338351,-0.075399,2.135866,"cold_deteriorating",3
2026-01-26,"team","LFL","Project Conquerors","rating_defense_global",95.625463,98.780629,101.36758,97.44795,-2.55205,-0.192573,3.251638,"cold_deteriorating",3
2026-01-26,"team","LFL","Project Conquerors","rating_defense_league",95.02856,97.133322,98.758875,98.354018,-1.645982,-0.12135,1.665566,"cold_deteriorating",3
2026-01-26,"team","LFL","Project Conquerors","snowball_index_league",100.463218,100.185287,100.071264,100.113942,0.113942,0.005398,0.326788,"balanced",3
2026-07-20,"team","LFL","Skillcamp","aggression_ahead_league",98.884689,98.494151,98.603441,99.889162,-0.110838,5.4e-05,1.107533,"balanced",11
2026-07-20,"team","LFL","Skillcamp","aggression_behind_league",98.188984,97.826973,98.125182,99.696094,-0.303906,-0.019944,1.820555,"balanced",11
2026-07-20,"team","LFL","Skillcamp","combined_kills_per_minute",1.009471,0.96501,0.910201,106.021651,6.021651,0.961154,36.857331,"hot_accelerating",11
2026-07-20,"team","LFL","Skillcamp","deaths_per_minute",0.4561,0.51368,0.440322,116.659972,16.659972,2.96472,41.045238,"hot_accelerating",11
2026-07-20,"team","LFL","Skillcamp","game_length_minutes",31.794444,32.714677,31.801348,102.871982,2.871982,-0.334809,17.309659,"hot_cooling",11
2026-07-20,"team","LFL","Skillcamp","kills_per_minute",0.55337,0.451331,0.469879,96.052516,-3.947484,-0.916382,53.690888,"cold_deteriorating",11
2026-07-20,"team","LFL","Skillcamp","rating_attack_global",104.861837,102.715224,103.114826,99.612468,-0.387532,-0.218932,3.603405,"balanced",11
2026-07-20,"team","LFL","Skillcamp","rating_attack_league",92.942304,92.8544,96.814407,95.909692,-4.090308,-0.59276,3.574016,"cold_deteriorating",11
2026-07-20,"team","LFL","Skillcamp","rating_defense_global",87.901528,90.391515,96.123775,94.036585,-5.963415,-0.776282,4.30458,"cold_deteriorating",11
2026-07-20,"team","LFL","Skillcamp","rating_defense_league",97.487903,98.568498,102.141539,96.501873,-3.498127,-0.583885,4.862539,"cold_deteriorating",11
2026-07-20,"team","LFL","Skillcamp","snowball_index_league",99.567676,99.04308,99.60632,99.434534,-0.565466,-0.144436,1.481367,"cold_deteriorating",11
2026-07-20,"team","LFL","Solary","aggression_ahead_league",99.352469,99.30459,100.016396,99.288311,-0.711689,-0.155497,1.414675,"cold_deteriorating",90
2026-07-20,"team","LFL","Solary","aggression_behind_league",101.708767,100.95485,100.376172,100.576509,0.576509,0.033437,0.572695,"hot_accelerating",90
2026-07-20,"team","LFL","Solary","combined_kills_per_minute",0.985192,1.043102,1.015969,102.670649,2.670649,0.550151,25.461232,"hot_accelerating",90
2026-07-20,"team","LFL","Solary","deaths_per_minute",0.349029,0.418309,0.393122,106.407074,6.407074,1.793278,57.280291,"hot_accelerating",90
2026-07-20,"team","LFL","Solary","game_length_minutes",34.05,34.100885,32.626854,104.517846,4.517846,1.356487,17.757313,"hot_accelerating",90
2026-07-20,"team","LFL","Solary","kills_per_minute",0.636163,0.624793,0.622848,100.312338,0.312338,-0.234471,33.164572,"balanced",90
2026-07-20,"team","LFL","Solary","rating_attack_global",119.751031,119.22087,116.700041,102.160093,2.160093,0.075204,1.252911,"hot_accelerating",90
2026-07-20,"team","LFL","Solary","rating_attack_league",110.314204,111.368646,110.768839,100.541494,0.541494,-0.046873,1.457417,"hot_cooling",90
2026-07-20,"team","LFL","Solary","rating_defense_global",96.590548,100.032596,101.470198,98.583227,-1.416773,-0.057944,2.379377,"cold_deteriorating",90
2026-07-20,"team","LFL","Solary","rating_defense_league",109.664194,112.200942,111.198205,100.901756,0.901756,0.159133,2.205713,"hot_accelerating",90
2026-07-20,"team","LFL","Solary","snowball_index_league",104.731976,105.142465,103.843856,101.25054,1.25054,0.135101,0.733176,"hot_accelerating",90
2025-09-15,"team","LFL","Team BDS Academy","aggression_ahead_league",105.140925,104.457261,103.781668,100.650976,0.650976,0.065941,1.140249,"hot_accelerating",77
2025-09-15,"team","LFL","Team BDS Academy","aggression_behind_league",113.352931,111.061254,107.968594,102.864407,2.864407,0.339223,1.331737,"hot_accelerating",77
2025-09-15,"team","LFL","Team BDS Academy","combined_kills_per_minute",1.172263,1.046534,1.035925,101.024155,1.024155,-0.106423,29.301009,"hot_cooling",77
2025-09-15,"team","LFL","Team BDS Academy","deaths_per_minute",0.576537,0.578266,0.581294,99.479052,-0.520948,-0.979208,64.399797,"cold_deteriorating",77
2025-09-15,"team","LFL","Team BDS Academy","game_length_minutes",31.605556,33.38165,33.012171,101.119221,1.119221,-0.090919,21.894593,"hot_cooling",77
2025-09-15,"team","LFL","Team BDS Academy","kills_per_minute",0.595727,0.468269,0.454631,102.999733,2.999733,1.009524,43.842205,"hot_accelerating",77
2025-09-15,"team","LFL","Team BDS Academy","rating_attack_global",101.210193,100.984995,102.400279,98.61789,-1.38211,0.399906,4.423462,"cold_recovering",77
2025-09-15,"team","LFL","Team BDS Academy","rating_attack_league",105.553708,105.159662,105.239142,99.924477,-0.075523,0.536024,4.527889,"cold_recovering",77
2025-09-15,"team","LFL","Team BDS Academy","rating_defense_global",87.639141,90.106298,93.001428,96.887005,-3.112995,-0.008892,3.757637,"cold_deteriorating",77
2025-09-15,"team","LFL","Team BDS Academy","rating_defense_league",82.327716,85.105864,89.733447,94.842967,-5.157033,-0.042176,3.753355,"cold_deteriorating",77
2025-09-15,"team","LFL","Team BDS Academy","snowball_index_league",97.974364,97.878735,98.916884,98.950483,-1.049517,0.041866,2.1018,"cold_recovering",77
2024-07-15,"team","LFL","Team du Sud","aggression_ahead_league",101.65328,101.185915,100.999339,100.184729,0.184729,0.074823,0.847604,"balanced",18
2024-07-15,"team","LFL","Team du Sud","aggression_behind_league",94.376096,95.437251,97.889774,97.494607,-2.505393,-0.937403,0.644242,"cold_deteriorating",18
2024-07-15,"team","LFL","Team du Sud","combined_kills_per_minute",1.148588,0.960141,0.890125,107.865893,7.865893,-0.827186,24.468039,"hot_cooling",18
2024-07-15,"team","LFL","Team du Sud","deaths_per_minute",0.800467,0.630715,0.548654,114.956731,14.956731,0.441555,35.703386,"hot_accelerating",18
2024-07-15,"team","LFL","Team du Sud","game_length_minutes",27.525,33.793977,34.805431,97.093976,-2.906024,0.869846,33.507229,"cold_recovering",18
2024-07-15,"team","LFL","Team du Sud","kills_per_minute",0.348121,0.329426,0.34147,96.472755,-3.527245,-2.865723,48.727659,"cold_deteriorating",18
2024-07-15,"team","LFL","Team du Sud","rating_attack_global",93.648091,94.729587,98.065283,96.598494,-3.401506,-0.962239,2.01727,"cold_deteriorating",18
2024-07-15,"team","LFL","Team du Sud","rating_attack_league",85.46042,87.029748,91.531192,95.082066,-4.917934,-1.448741,1.533168,"cold_deteriorating",18
2024-07-15,"team","LFL","Team du Sud","rating_defense_global",87.597613,88.385113,89.898831,98.316198,-1.683802,-0.317009,1.343053,"cold_deteriorating",18
2024-07-15,"team","LFL","Team du Sud","rating_defense_league",92.444634,92.898933,93.838399,98.998847,-1.001153,-0.022563,1.047428,"cold_deteriorating",18
2024-07-15,"team","LFL","Team du Sud","snowball_index_league",93.820751,95.072065,96.109275,98.920801,-1.079199,-0.282174,1.780177,"cold_deteriorating",18
2024-07-29,"team","LFL","Team GO","aggression_ahead_league",89.590722,91.791255,94.187753,97.455616,-2.544384,-0.599619,1.078823,"cold_deteriorating",51
2024-07-29,"team","LFL","Team GO","aggression_behind_league",97.683758,97.95765,97.475,100.495152,0.495152,0.285846,0.899126,"hot_accelerating",51
2024-07-29,"team","LFL","Team GO","combined_kills_per_minute",0.789886,0.77364,0.789596,97.979262,-2.020738,-0.262727,20.758065,"cold_deteriorating",51
2024-07-29,"team","LFL","Team GO","deaths_per_minute",0.475213,0.413896,0.413172,100.175171,0.175171,-0.374169,52.500521,"hot_cooling",51
2024-07-29,"team","LFL","Team GO","game_length_minutes",32.979167,33.208396,33.84925,98.10674,-1.89326,-0.293228,17.19686,"cold_deteriorating",51
2024-07-29,"team","LFL","Team GO","kills_per_minute",0.314673,0.359745,0.376424,95.568981,-4.431019,-0.140406,25.317212,"cold_deteriorating",51
2024-07-29,"team","LFL","Team GO","rating_attack_global",99.249192,100.110408,100.395593,99.715938,-0.284062,0.207949,1.795774,"balanced",51
2024-07-29,"team","LFL","Team GO","rating_attack_league",91.171651,91.86067,93.339489,98.415655,-1.584345,0.040341,1.669768,"cold_recovering",51
2024-07-29,"team","LFL","Team GO","rating_defense_global",100.654755,98.228922,98.274195,99.953932,-0.046068,0.158655,1.974874,"balanced",51
2024-07-29,"team","LFL","Team GO","rating_defense_league",109.534744,106.646261,105.426086,101.157374,1.157374,0.423841,1.661699,"hot_accelerating",51
2024-07-29,"team","LFL","Team GO","snowball_index_league",96.20508,97.45759,98.196517,99.247501,-0.752499,-0.022177,1.252694,"cold_deteriorating",51
2022-09-19,"team","LFL","Team MCES","aggression_ahead_league",95.500446,97.178237,97.866562,99.29667,-0.70333,,0,"insufficient",2
2022-09-19,"team","LFL","Team MCES","aggression_behind_league",99.624581,99.990427,100.140518,99.85012,-0.14988,,0,"insufficient",2
2022-09-19,"team","LFL","Team MCES","combined_kills_per_minute",0.955638,0.80512,0.743368,108.306932,8.306932,,0,"insufficient",2
2022-09-19,"team","LFL","Team MCES","deaths_per_minute",0.58463,0.460191,0.409139,112.477894,12.477894,,0,"insufficient",2
2022-09-19,"team","LFL","Team MCES","game_length_minutes",32.733333,32.909583,32.981891,99.780765,-0.219235,,0,"insufficient",2
2022-09-19,"team","LFL","Team MCES","kills_per_minute",0.371008,0.344928,0.334229,103.201143,3.201143,,0,"insufficient",2
2022-09-19,"team","LFL","Team MCES","rating_attack_global",97.088351,100.239133,101.531762,98.726873,-1.273127,,0,"insufficient",2
2022-09-19,"team","LFL","Team MCES","rating_attack_league",94.175672,95.805553,96.474223,99.306893,-0.693107,,0,"insufficient",2
2022-09-19,"team","LFL","Team MCES","rating_defense_global",99.547957,96.525139,95.285009,101.301496,1.301496,,0,"insufficient",2
2022-09-19,"team","LFL","Team MCES","rating_defense_league",102.107229,100.480921,99.813718,100.668449,0.668449,,0,"insufficient",2
2022-09-19,"team","LFL","Team MCES","snowball_index_league",100.709344,100.38268,100.248665,100.133683,0.133683,,0,"insufficient",2
2022-09-19,"team","LFL","Team Oplon","aggression_ahead_league",99.823653,100.38862,100.94467,99.449154,-0.550846,-0.095852,0.523814,"cold_deteriorating",20
2022-09-19,"team","LFL","Team Oplon","aggression_behind_league",94.376618,96.336375,98.157424,98.144767,-1.855233,-0.325624,1.723894,"cold_deteriorating",20
2022-09-19,"team","LFL","Team Oplon","combined_kills_per_minute",0.759262,0.771719,0.787659,97.976269,-2.023731,0.101366,34.253953,"cold_recovering",20
2022-09-19,"team","LFL","Team Oplon","deaths_per_minute",0.36065,0.378316,0.436492,86.671924,-13.328076,-1.96386,58.628894,"cold_deteriorating",20
2022-09-19,"team","LFL","Team Oplon","game_length_minutes",31.020833,32.721085,33.315825,98.214843,-1.785157,-0.367701,9.323296,"cold_deteriorating",20
2022-09-19,"team","LFL","Team Oplon","kills_per_minute",0.398612,0.393403,0.351167,112.027297,12.027297,2.668394,76.795209,"hot_accelerating",20
2022-09-19,"team","LFL","Team Oplon","rating_attack_global",93.81945,92.779456,91.477041,101.423761,1.423761,0.348436,2.043866,"hot_accelerating",20
2022-09-19,"team","LFL","Team Oplon","rating_attack_league",89.275287,87.880379,88.110269,99.739088,-0.260912,-0.107013,2.226435,"balanced",20
2022-09-19,"team","LFL","Team Oplon","rating_defense_global",95.499355,91.535453,90.993933,100.595117,0.595117,-0.071346,3.12864,"hot_cooling",20
2022-09-19,"team","LFL","Team Oplon","rating_defense_league",97.988997,93.338229,90.400418,103.249775,3.249775,0.502982,2.396467,"hot_accelerating",20
2022-09-19,"team","LFL","Team Oplon","snowball_index_league",96.696723,95.956121,95.12968,100.868753,0.868753,0.08436,0.988141,"hot_accelerating",20
2026-07-20,"team","LFL","TLN Pirates","aggression_ahead_league",94.730522,94.269111,95.046297,99.182308,-0.817692,-0.020415,0.89038,"cold_deteriorating",15
2026-07-20,"team","LFL","TLN Pirates","aggression_behind_league",96.690798,95.962632,96.909696,99.022735,-0.977265,-0.166025,1.942094,"cold_deteriorating",15
2026-07-20,"team","LFL","TLN Pirates","combined_kills_per_minute",0.914652,0.897006,0.841137,106.642041,6.642041,0.464748,23.000464,"hot_accelerating",15
2026-07-20,"team","LFL","TLN Pirates","deaths_per_minute",0.3816,0.42759,0.383931,111.371616,11.371616,0.845785,56.056042,"hot_accelerating",15
2026-07-20,"team","LFL","TLN Pirates","game_length_minutes",30.822222,30.614787,31.928176,95.886426,-4.113574,-0.561221,13.564839,"cold_deteriorating",15
2026-07-20,"team","LFL","TLN Pirates","kills_per_minute",0.533052,0.469415,0.457206,102.670458,2.670458,0.144778,34.136588,"hot_accelerating",15
2026-07-20,"team","LFL","TLN Pirates","rating_attack_global",104.47896,103.969202,101.648838,102.282725,2.282725,0.49642,1.283847,"hot_accelerating",15
2026-07-20,"team","LFL","TLN Pirates","rating_attack_league",92.674312,93.528865,93.562745,99.963789,-0.036211,0.308491,1.864856,"cold_recovering",15
2026-07-20,"team","LFL","TLN Pirates","rating_defense_global",93.647722,96.956011,97.21596,99.732607,-0.267393,0.222839,3.772507,"balanced",15
2026-07-20,"team","LFL","TLN Pirates","rating_defense_league",104.867641,107.832644,105.436401,102.27269,2.27269,0.531373,3.757159,"hot_accelerating",15
2026-07-20,"team","LFL","TLN Pirates","snowball_index_league",100.761276,102.280777,101.85183,100.421148,0.421148,0.105158,1.373056,"balanced",15
2026-01-26,"team","LFL","Vitality Rising Bees","aggression_ahead_league",100,100,100,100,0,,0,"insufficient",2
2026-01-26,"team","LFL","Vitality Rising Bees","aggression_behind_league",102.984537,101.193815,100.45916,100.731298,0.731298,,0,"insufficient",2
2026-01-26,"team","LFL","Vitality Rising Bees","combined_kills_per_minute",0.909091,1.157754,1.25977,91.902041,-8.097959,,0,"insufficient",2
2026-01-26,"team","LFL","Vitality Rising Bees","deaths_per_minute",0.822511,0.911357,0.947807,96.154299,-3.845701,,0,"insufficient",2
2026-01-26,"team","LFL","Vitality Rising Bees","game_length_minutes",23.1,22.84,22.733333,100.469208,0.469208,,0,"insufficient",2
2026-01-26,"team","LFL","Vitality Rising Bees","kills_per_minute",0.08658,0.246397,0.311963,78.982795,-21.017205,,0,"insufficient",2
2026-01-26,"team","LFL","Vitality Rising Bees","rating_attack_global",98.900844,97.697401,97.203681,100.507923,0.507923,,0,"insufficient",2
2026-01-26,"team","LFL","Vitality Rising Bees","rating_attack_league",98.806795,99.522718,99.81643,99.705748,-0.294252,,0,"insufficient",2
2026-01-26,"team","LFL","Vitality Rising Bees","rating_defense_global",95.229014,99.956213,101.895577,98.096715,-1.903285,,0,"insufficient",2
2026-01-26,"team","LFL","Vitality Rising Bees","rating_defense_league",94.159306,97.663722,99.101432,98.549255,-1.450745,,0,"insufficient",2
2026-01-26,"team","LFL","Vitality Rising Bees","snowball_index_league",100,100,100,100,0,,0,"insufficient",2
2026-07-20,"team","LFL","Vitality.Bee","aggression_ahead_league",99.058743,99.391986,98.719165,100.681552,0.681552,0.089731,1.527225,"hot_accelerating",95
2026-07-20,"team","LFL","Vitality.Bee","aggression_behind_league",99.999087,99.621059,99.714982,99.905809,-0.094191,-0.034217,0.47822,"balanced",95
2026-07-20,"team","LFL","Vitality.Bee","combined_kills_per_minute",1.14183,1.030774,0.990776,104.037026,4.037026,0.166908,20.55102,"hot_accelerating",95
2026-07-20,"team","LFL","Vitality.Bee","deaths_per_minute",0.400805,0.461896,0.488626,94.529538,-5.470462,-0.50736,49.454473,"cold_deteriorating",95
2026-07-20,"team","LFL","Vitality.Bee","game_length_minutes",29.95,33.048857,34.141561,96.79949,-3.20051,-0.417538,15.341621,"cold_deteriorating",95
2026-07-20,"team","LFL","Vitality.Bee","kills_per_minute",0.741025,0.568878,0.50215,113.288462,13.288462,0.823016,53.036433,"hot_accelerating",95
2026-07-20,"team","LFL","Vitality.Bee","rating_attack_global",110.520276,107.832112,104.491969,103.196555,3.196555,0.451096,3.177703,"hot_accelerating",95
2026-07-20,"team","LFL","Vitality.Bee","rating_attack_league",99.529557,98.084158,97.325021,100.780001,0.780001,0.238737,2.540459,"hot_accelerating",95
2026-07-20,"team","LFL","Vitality.Bee","rating_defense_global",90.892036,90.927654,93.436856,97.314548,-2.685452,-0.121122,1.762409,"cold_deteriorating",95
2026-07-20,"team","LFL","Vitality.Bee","rating_defense_league",100.931051,99.530022,99.57329,99.956546,-0.043454,0.157599,2.342119,"balanced",95
2026-07-20,"team","LFL","Vitality.Bee","snowball_index_league",102.018697,101.536994,101.593629,99.944253,-0.055747,0.025436,0.347416,"balanced",95
2026-01-26,"team","LFL","Yumeea","aggression_ahead_league",100,100,100,100,0,,0,"insufficient",2
2026-01-26,"team","LFL","Yumeea","aggression_behind_league",101.641309,100.656524,100.252509,100.402997,0.402997,,0,"insufficient",2
2026-01-26,"team","LFL","Yumeea","combined_kills_per_minute",1.11444,1.12932,1.135425,99.462334,-0.537666,,0,"insufficient",2
2026-01-26,"team","LFL","Yumeea","deaths_per_minute",0.790893,0.873319,0.907135,96.272226,-3.727774,,0,"insufficient",2
2026-01-26,"team","LFL","Yumeea","game_length_minutes",27.816667,25.346667,24.333333,104.164384,4.164384,,0,"insufficient",2
2026-01-26,"team","LFL","Yumeea","kills_per_minute",0.323547,0.256001,0.22829,112.13858,12.13858,,0,"insufficient",2
2026-01-26,"team","LFL","Yumeea","rating_attack_global",97.513083,96.398167,95.940766,100.476754,0.476754,,0,"insufficient",2
2026-01-26,"team","LFL","Yumeea","rating_attack_league",97.146129,98.858452,99.560943,99.294411,-0.705589,,0,"insufficient",2
2026-01-26,"team","LFL","Yumeea","rating_defense_global",95.612212,100.98529,103.18963,97.863797,-2.136203,,0,"insufficient",2
2026-01-26,"team","LFL","Yumeea","rating_defense_league",94.645618,97.858247,99.176249,98.671051,-1.328949,,0,"insufficient",2
2026-01-26,"team","LFL","Yumeea","snowball_index_league",100,100,100,100,0,,0,"insufficient",2
2026-01-26,"team","LFL","Zephyr Esport","aggression_ahead_league",100,100,100,100,0,,0,"insufficient",2
2026-01-26,"team","LFL","Zephyr Esport","aggression_behind_league",97.652724,99.061089,99.638881,99.420115,-0.579885,,0,"insufficient",2
2026-01-26,"team","LFL","Zephyr Esport","combined_kills_per_minute",0.697337,0.628026,0.59959,104.742454,4.742454,,0,"insufficient",2
2026-01-26,"team","LFL","Zephyr Esport","deaths_per_minute",0.348668,0.357649,0.361334,98.980319,-1.019681,,0,"insufficient",2
2026-01-26,"team","LFL","Zephyr Esport","game_length_minutes",34.416667,38.516667,40.198718,95.815659,-4.184341,,0,"insufficient",2
2026-01-26,"team","LFL","Zephyr Esport","kills_per_minute",0.348668,0.270376,0.238257,113.481153,13.481153,,0,"insufficient",2
2026-01-26,"team","LFL","Zephyr Esport","rating_attack_global",97.945034,97.123008,96.785766,100.348441,0.348441,,0,"insufficient",2
2026-01-26,"team","LFL","Zephyr Esport","rating_attack_league",97.182205,98.872882,99.566493,99.303369,-0.696631,,0,"insufficient",2
